DirectorID,year,DirectorName,Age,Gender,Nationality,NetworkSize,MaxMktCap,MaxEmp,num_seats,num_subs,age_sq,age_sc,emp,ns,mkt_cap,nat,subs_year,years_since_95
183932,2008,Zachary Carter,72,M,American,3354,80852,83000,2,2,5184,5.184,83,33.54,80.852,1,0,13
183932,2009,Zachary Carter,72,M,American,3354,80852,83000,2,2,5184,5.184,83,33.54,80.852,1,0,14
183932,2010,Zachary Carter,72,M,American,3354,80852,83000,2,2,5184,5.184,83,33.54,80.852,1,0,15
183932,2011,Zachary Carter,72,M,American,3354,80852,83000,2,2,5184,5.184,83,33.54,80.852,1,0,16
183932,2012,Zachary Carter,72,M,American,3354,80852,83000,2,2,5184,5.184,83,33.54,80.852,1,0,17
183932,2013,Zachary Carter,72,M,American,3354,80852,83000,2,2,5184,5.184,83,33.54,80.852,1,0,18
183943,2012,Dick Pettingill,75,M,American,2102,6059,101100,1,1,5625,5.625,101.1,21.02,6.059,1,0,17
183943,2013,Dick Pettingill,75,M,American,2102,6059,101100,1,2,5625,5.625,101.1,21.02,6.059,1,1,18
183943,2014,Dick Pettingill,75,M,American,2102,6059,101100,2,2,5625,5.625,101.1,21.02,6.059,1,0,19
183943,2015,Dick Pettingill,75,M,American,2102,6059,101100,2,2,5625,5.625,101.1,21.02,6.059,1,0,20
183943,2016,Dick Pettingill,75,M,American,2102,6059,101100,2,1,5625,5.625,101.1,21.02,6.059,1,0,21
183943,2017,Dick Pettingill,75,M,American,2102,6059,101100,1,2,5625,5.625,101.1,21.02,6.059,1,1,22
183943,2018,Dick Pettingill,75,M,American,2102,6059,101100,2,1,5625,5.625,101.1,21.02,6.059,1,0,23
183943,2019,Dick Pettingill,75,M,American,2102,721,5200,1,1,5625,5.625,5.2,21.02,0.721,1,0,24
183943,2020,Dick Pettingill,75,M,American,2102,721,5200,1,1,5625,5.625,5.2,21.02,0.721,1,0,25
183943,2021,Dick Pettingill,75,M,American,2102,721,5200,1,1,5625,5.625,5.2,21.02,0.721,1,0,26
183948,2010,Carlos Ruiz Sacristan Peman,74,M,Mexican,327,47100,15390,1,1,5476,5.476,15.39,3.27,47.1,0,0,15
183948,2011,Carlos Ruiz Sacristan Peman,74,M,Mexican,327,47100,15390,1,1,5476,5.476,15.39,3.27,47.1,0,0,16
183961,2009,Rob Friel,68,M,American,2150,16094,16700,2,2,4624,4.624,16.7,21.5,16.094,1,0,14
183961,2010,Rob Friel,68,M,American,2150,16094,16700,2,2,4624,4.624,16.7,21.5,16.094,1,0,15
183961,2011,Rob Friel,68,M,American,2150,16094,16700,2,3,4624,4.624,16.7,21.5,16.094,1,1,16
183961,2012,Rob Friel,68,M,American,2150,18450,17300,3,3,4624,4.624,17.3,21.5,18.45,1,0,17
183961,2013,Rob Friel,68,M,American,2150,18450,17300,3,3,4624,4.624,17.3,21.5,18.45,1,0,18
183961,2014,Rob Friel,68,M,American,2150,18450,17300,3,3,4624,4.624,17.3,21.5,18.45,1,0,19
183961,2015,Rob Friel,68,M,American,2150,18450,17300,3,1,4624,4.624,17.3,21.5,18.45,1,0,20
183961,2016,Rob Friel,68,M,American,2150,2284,2900,1,1,4624,4.624,2.9,21.5,2.284,1,0,21
183961,2017,Rob Friel,68,M,American,2150,2284,2900,1,1,4624,4.624,2.9,21.5,2.284,1,0,22
183961,2018,Rob Friel,68,M,American,2150,2284,2900,1,1,4624,4.624,2.9,21.5,2.284,1,0,23
183961,2019,Rob Friel,68,M,American,2150,2284,2900,1,1,4624,4.624,2.9,21.5,2.284,1,0,24
183961,2020,Rob Friel,68,M,American,2150,22599,10065,1,1,4624,4.624,10.065,21.5,22.599,1,0,25
183961,2021,Rob Friel,68,M,American,2150,22599,10065,1,1,4624,4.624,10.065,21.5,22.599,1,0,26
183961,2022,Rob Friel,68,M,American,2150,22599,10065,1,1,4624,4.624,10.065,21.5,22.599,1,0,27
183965,2009,Pat Gallagher,68,M,British,718,7368,8079,2,2,4624,4.624,8.079,7.18,7.368,0,0,14
183965,2010,Pat Gallagher,68,M,British,718,7368,8079,2,2,4624,4.624,8.079,7.18,7.368,0,0,15
183965,2011,Pat Gallagher,68,M,British,718,7368,8079,2,2,4624,4.624,8.079,7.18,7.368,0,0,16
183965,2012,Pat Gallagher,68,M,British,718,7368,8079,2,2,4624,4.624,8.079,7.18,7.368,0,0,17
183966,2011,Rob Wiesenthal,56,M,American,1852,2723,2691,1,1,3136,3.136,2.691,18.52,2.723,1,0,16
183966,2012,Rob Wiesenthal,56,M,American,1852,2723,2691,1,2,3136,3.136,2.691,18.52,2.723,1,1,17
183966,2013,Rob Wiesenthal,56,M,American,1852,2723,4882,2,2,3136,3.136,4.882,18.52,2.723,1,0,18
183966,2014,Rob Wiesenthal,56,M,American,1852,2723,4882,2,2,3136,3.136,4.882,18.52,2.723,1,0,19
183983,2005,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,10
183983,2006,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,11
183983,2007,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,12
183983,2008,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,13
183983,2009,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,14
183983,2010,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,15
183983,2011,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,16
183983,2012,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,17
183983,2013,Noreen Doyle,73,F,Irish,2911,33137,14400,1,1,5329,5.329,14.4,29.11,33.137,0,0,18
183995,2005,Professor Doctor Myra Hart,82,F,American,4038,1943,26000,1,1,6724,6.724,26,40.38,1.943,1,0,10
183995,2006,Professor Doctor Myra Hart,82,F,American,4038,1943,26000,1,2,6724,6.724,26,40.38,1.943,1,1,11
183995,2007,Professor Doctor Myra Hart,82,F,American,4038,88226,79000,2,1,6724,6.724,79,40.38,88.226,1,0,12
183995,2008,Professor Doctor Myra Hart,82,F,American,4038,88226,79000,1,1,6724,6.724,79,40.38,88.226,1,0,13
183995,2009,Professor Doctor Myra Hart,82,F,American,4038,88226,79000,1,1,6724,6.724,79,40.38,88.226,1,0,14
183995,2010,Professor Doctor Myra Hart,82,F,American,4038,88226,79000,1,1,6724,6.724,79,40.38,88.226,1,0,15
183995,2011,Professor Doctor Myra Hart,82,F,American,4038,88226,79000,1,1,6724,6.724,79,40.38,88.226,1,0,16
183996,2004,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,9
183996,2005,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,10
183996,2006,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,11
183996,2007,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,12
183996,2008,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,13
183996,2009,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,14
183996,2010,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,15
183996,2011,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,16
183996,2012,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,17
183996,2013,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,18
183996,2014,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,19
183996,2015,Doctor C Langley Jr,78,M,American,1438,2783,4035,1,1,6084,6.084,4.035,14.38,2.783,1,0,20
183998,2004,Shirley Peterson,81,F,American,1193,3328,72000,2,3,6561,6.561,72,11.93,3.328,1,1,9
183998,2005,Shirley Peterson,81,F,American,1193,3328,72000,3,3,6561,6.561,72,11.93,3.328,1,0,10
183998,2006,Shirley Peterson,81,F,American,1193,3328,72000,3,3,6561,6.561,72,11.93,3.328,1,0,11
183998,2007,Shirley Peterson,81,F,American,1193,3328,72000,3,3,6561,6.561,72,11.93,3.328,1,0,12
183998,2008,Shirley Peterson,81,F,American,1193,3328,72000,3,3,6561,6.561,72,11.93,3.328,1,0,13
183998,2009,Shirley Peterson,81,F,American,1193,3328,72000,3,2,6561,6.561,72,11.93,3.328,1,0,14
183998,2010,Shirley Peterson,81,F,American,1193,3328,72000,2,2,6561,6.561,72,11.93,3.328,1,0,15
183998,2011,Shirley Peterson,81,F,American,1193,3328,72000,2,2,6561,6.561,72,11.93,3.328,1,0,16
183998,2012,Shirley Peterson,81,F,American,1193,3328,72000,2,2,6561,6.561,72,11.93,3.328,1,0,17
183998,2013,Shirley Peterson,81,F,American,1193,3328,72000,2,2,6561,6.561,72,11.93,3.328,1,0,18
184002,2014,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,19
184002,2015,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,20
184002,2016,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,21
184002,2017,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,22
184002,2018,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,23
184002,2019,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,24
184002,2020,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,25
184002,2021,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,26
184002,2022,Eddie Rodriguez,68,M,American,423,30432,3600,2,2,4624,4.624,3.6,4.23,30.432,1,0,27
184015,2011,Robert Polet,67,M,Dutch,780,153790,69600,1,1,4489,4.489,69.6,7.8,153.79,0,0,16
184015,2012,Robert Polet,67,M,Dutch,780,153790,69600,1,1,4489,4.489,69.6,7.8,153.79,0,0,17
184015,2013,Robert Polet,67,M,Dutch,780,153790,69600,1,1,4489,4.489,69.6,7.8,153.79,0,0,18
184015,2014,Robert Polet,67,M,Dutch,780,153790,69600,1,1,4489,4.489,69.6,7.8,153.79,0,0,19
184015,2015,Robert Polet,67,M,Dutch,780,153790,69600,1,1,4489,4.489,69.6,7.8,153.79,0,0,20
184024,2015,Ambassador Richard Fisher,73,M,American,4990,239800,309000,1,1,5329,5.329,309,49.9,239.8,1,0,20
184024,2016,Ambassador Richard Fisher,73,M,American,4990,239800,309000,1,2,5329,5.329,309,49.9,239.8,1,1,21
184024,2017,Ambassador Richard Fisher,73,M,American,4990,239800,309000,2,2,5329,5.329,309,49.9,239.8,1,0,22
184024,2018,Ambassador Richard Fisher,73,M,American,4990,239800,309000,2,3,5329,5.329,309,49.9,239.8,1,1,23
184024,2019,Ambassador Richard Fisher,73,M,American,4990,239800,309000,3,2,5329,5.329,309,49.9,239.8,1,0,24
184024,2020,Ambassador Richard Fisher,73,M,American,4990,239800,309000,2,2,5329,5.329,309,49.9,239.8,1,0,25
184033,2004,Lt. Gen. Leslie Kenne,75,F,American,4347,39738,47000,2,2,5625,5.625,47,43.47,39.738,1,0,9
184033,2005,Lt. Gen. Leslie Kenne,75,F,American,4347,39738,47000,2,3,5625,5.625,47,43.47,39.738,1,1,10
184033,2006,Lt. Gen. Leslie Kenne,75,F,American,4347,39738,47000,3,3,5625,5.625,47,43.47,39.738,1,0,11
184033,2010,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,15
184033,2011,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,16
184033,2012,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,17
184033,2013,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,18
184033,2014,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,19
184033,2015,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,20
184033,2016,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,21
184033,2017,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,22
184033,2018,Lt. Gen. Leslie Kenne,75,F,American,4347,5983,15000,1,1,5625,5.625,15,43.47,5.983,1,0,23
184034,2021,Doctor Bernie Bulkin,80,M,British,3199,582,2300,1,1,6400,6.4,2.3,31.99,0.582,0,0,26
184034,2022,Doctor Bernie Bulkin,80,M,British,3199,582,2300,1,1,6400,6.4,2.3,31.99,0.582,0,0,27
184038,2005,Orit Gadiesh,72,F,Israeli,7672,4919,2198,1,1,5184,5.184,2.198,76.72,4.919,0,0,10
184038,2006,Orit Gadiesh,72,F,Israeli,7672,4919,2198,1,1,5184,5.184,2.198,76.72,4.919,0,0,11
184058,2005,Coleman Peterson,75,M,American,928,19079,33045,1,1,5625,5.625,33.045,9.28,19.079,1,0,10
184058,2006,Coleman Peterson,75,M,American,928,19079,33045,1,1,5625,5.625,33.045,9.28,19.079,1,0,11
184058,2007,Coleman Peterson,75,M,American,928,19079,33045,1,1,5625,5.625,33.045,9.28,19.079,1,0,12
184058,2008,Coleman Peterson,75,M,American,928,19079,33045,1,1,5625,5.625,33.045,9.28,19.079,1,0,13
184061,2006,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,11
184061,2007,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,12
184061,2008,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,13
184061,2009,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,14
184061,2010,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,15
184061,2011,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,16
184061,2012,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,17
184061,2013,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,18
184061,2014,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,19
184061,2015,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,20
184061,2016,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,21
184061,2017,Ronald Merriman,78,M,American,825,42105,11250,3,3,6084,6.084,11.25,8.25,42.105,1,0,22
184061,2018,Ronald Merriman,78,M,American,825,42105,11250,3,2,6084,6.084,11.25,8.25,42.105,1,0,23
184061,2019,Ronald Merriman,78,M,American,825,42105,9900,2,2,6084,6.084,9.9,8.25,42.105,1,0,24
184068,2005,Doctor Eve Slater,78,F,American,3731,75901,3900,3,3,6084,6.084,3.9,37.31,75.901,1,0,10
184069,2017,Gail Boudreaux,63,F,American,3832,35464,19500,2,1,3969,3.969,19.5,38.32,35.464,1,0,22
184069,2018,Gail Boudreaux,63,F,American,3832,25873,19500,1,1,3969,3.969,19.5,38.32,25.873,1,0,23
184069,2019,Gail Boudreaux,63,F,American,3832,25873,19500,1,1,3969,3.969,19.5,38.32,25.873,1,0,24
184069,2020,Gail Boudreaux,63,F,American,3832,25873,19500,1,2,3969,3.969,19.5,38.32,25.873,1,1,25
184069,2021,Gail Boudreaux,63,F,American,3832,77496,450000,2,1,3969,3.969,450,38.32,77.496,1,0,26
184069,2022,Gail Boudreaux,63,F,American,3832,77496,450000,1,1,3969,3.969,450,38.32,77.496,1,0,27
184078,2015,Steve Lacy,68,M,American,2336,2355,5120,2,2,4624,4.624,5.12,23.36,2.355,1,0,20
184078,2016,Steve Lacy,68,M,American,2336,2355,5120,2,1,4624,4.624,5.12,23.36,2.355,1,0,21
184078,2017,Steve Lacy,68,M,American,2336,1756,1714,1,1,4624,4.624,1.714,23.36,1.756,1,0,22
184078,2018,Steve Lacy,68,M,American,2336,1756,1714,1,1,4624,4.624,1.714,23.36,1.756,1,0,23
184078,2019,Steve Lacy,68,M,American,2336,1756,1714,1,1,4624,4.624,1.714,23.36,1.756,1,0,24
184078,2020,Steve Lacy,68,M,American,2336,1756,1714,1,1,4624,4.624,1.714,23.36,1.756,1,0,25
184078,2021,Steve Lacy,68,M,American,2336,1756,1714,1,2,4624,4.624,1.714,23.36,1.756,1,1,26
184078,2022,Steve Lacy,68,M,American,2336,24485,20000,2,1,4624,4.624,20,23.36,24.485,1,0,27
200015,1998,Becky Morgan,82,F,American,1938,30998,26000,2,2,6724,6.724,26,19.38,30.998,1,0,3
200021,2006,Mike Dan,73,M,American,1164,20648,72200,2,2,5329,5.329,72.2,11.64,20.648,1,0,11
200021,2007,Mike Dan,73,M,American,1164,20648,72200,2,2,5329,5.329,72.2,11.64,20.648,1,0,12
200021,2008,Mike Dan,73,M,American,1164,20648,72200,2,2,5329,5.329,72.2,11.64,20.648,1,0,13
200021,2009,Mike Dan,73,M,American,1164,20648,72200,2,2,5329,5.329,72.2,11.64,20.648,1,0,14
200021,2010,Mike Dan,73,M,American,1164,20648,72200,2,2,5329,5.329,72.2,11.64,20.648,1,0,15
200026,2005,Mike Eisenson,68,M,American,1665,247,1950,2,2,4624,4.624,1.95,16.65,0.247,1,0,10
200026,2006,Mike Eisenson,68,M,American,1665,247,1950,2,1,4624,4.624,1.95,16.65,0.247,1,0,11
200028,2002,Jim Hislop,65,M,American,2078,247,1950,1,1,4225,4.225,1.95,20.78,0.247,1,0,7
200033,1996,Craig Andersson,86,M,American,593,30182,6000,2,2,7396,7.396,6,5.93,30.182,1,0,1
200033,1997,Craig Andersson,86,M,American,593,30182,6000,2,2,7396,7.396,6,5.93,30.182,1,0,2
200039,2007,Mark Rohr,72,M,American,1078,12518,8529,1,3,5184,5.184,8.529,10.78,12.518,1,1,12
200043,1999,C Kulicke,71,M,American,394,3189,2944,1,1,5041,5.041,2.944,3.94,3.189,1,0,4
200043,2000,C Kulicke,71,M,American,394,3189,2944,1,1,5041,5.041,2.944,3.94,3.189,1,0,5
200044,2003,Joe Compofelice,74,M,American,187,695,700,1,1,5476,5.476,0.7,1.87,0.695,1,0,8
200045,1983,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,1,2,8464,8.464,99,32.47,130.147,1,1,-12
200045,1984,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-11
200045,1985,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-10
200045,1986,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,1,8464,8.464,99,32.47,130.147,1,0,-9
200045,1987,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,1,2,8464,8.464,99,32.47,130.147,1,1,-8
200045,1988,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-7
200045,1989,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-6
200045,1990,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-5
200045,1991,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-4
200045,1992,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-3
200045,1993,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-2
200045,1994,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,2,8464,8.464,99,32.47,130.147,1,0,-1
200045,1995,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,2,3,8464,8.464,99,32.47,130.147,1,1,0
200045,1996,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,3,3,8464,8.464,99,32.47,130.147,1,0,1
200045,1997,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,3,3,8464,8.464,99,32.47,130.147,1,0,2
200045,1998,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,3,3,8464,8.464,99,32.47,130.147,1,0,3
200045,1999,Lt. Gen. Tom Stafford,92,M,American,3247,130147,99000,3,2,8464,8.464,99,32.47,130.147,1,0,4
200045,2000,Lt. Gen. Tom Stafford,92,M,American,3247,14045,40000,2,1,8464,8.464,40,32.47,14.045,1,0,5
200050,1988,John O'Steen,78,M,American,858,3189,2944,1,1,6084,6.084,2.944,8.58,3.189,1,0,-7
200050,1989,John O'Steen,78,M,American,858,3189,2944,1,1,6084,6.084,2.944,8.58,3.189,1,0,-6
200060,1989,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,-6
200060,1990,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,-5
200060,1991,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,-4
200060,1992,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,-3
200060,1993,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,-2
200060,1994,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,-1
200060,1995,Bob Schwartz,95,M,Czech,719,129397,340000,2,2,9025,9.025,340,7.19,129.397,0,0,0
200060,1996,Bob Schwartz,95,M,Czech,719,129397,340000,2,3,9025,9.025,340,7.19,129.397,0,1,1
200060,1997,Bob Schwartz,95,M,Czech,719,129397,340000,3,3,9025,9.025,340,7.19,129.397,0,0,2
200069,1988,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-7
200069,1989,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-6
200069,1990,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-5
200069,1991,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-4
200069,1992,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-3
200069,1993,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-2
200069,1994,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,-1
200069,1995,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,0
200069,1996,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,1
200069,1997,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,2
200069,1998,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,3
200069,1999,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,4
200069,2000,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,5
200069,2001,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,6
200069,2002,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,7
200069,2003,Frank Edelstein,97,M,American,190,2478,14000,3,3,9409,9.409,14,1.9,2.478,1,0,8
200071,1990,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,-5
200071,1991,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,-4
200071,1992,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,-3
200071,1993,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,-2
200071,1994,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,-1
200071,1995,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,0
200071,1996,Neven Hulsey,88,M,American,50,1141,3521,1,1,7744,7.744,3.521,0.5,1.141,1,0,1
200083,1990,H Christie,90,M,American,631,12710,50000,1,1,8100,8.1,50,6.31,12.71,1,0,-5
200083,1991,H Christie,90,M,American,631,12710,50000,1,2,8100,8.1,50,6.31,12.71,1,1,-4
200083,1992,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,-3
200083,1993,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,-2
200083,1994,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,-1
200083,1995,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,0
200083,1996,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,1
200083,1997,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,2
200083,1998,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,3
200083,1999,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,4
200083,2000,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,5
200083,2001,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,6
200083,2002,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,7
200083,2003,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,8
200083,2004,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,9
200083,2005,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,10
200083,2006,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,11
200083,2007,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,12
200083,2008,H Christie,90,M,American,631,12710,50000,2,2,8100,8.1,50,6.31,12.71,1,0,13
200083,2009,H Christie,90,M,American,631,12710,50000,2,1,8100,8.1,50,6.31,12.71,1,0,14
200083,2010,H Christie,90,M,American,631,1141,3521,1,1,8100,8.1,3.521,6.31,1.141,1,0,15
